Header,seconds,nanoseconds,Orientation.x,Orientation.y,Orientation.z,Orientation.w,Linear.x,Linear.y,Linear.z,Angular.x,Angular.y,Angular.z,Magnetic.x,Magnetic.y,Magnetic.z,Roll,Pitch,Yaw
5125,58339,388315339,-0.00401902959725896,0.0109826537769107,-0.923850893741868,0.382573855418094,-0.345,-2.281,-9.379,-0.044477,-0.005264,-0.444421,-0.0000169,0.0000107,0.00004323,-1.339,0.056,-135.011
5126,58339,413302339,-0.00410984712025207,0.0115176784111798,-0.925973500452867,0.377390419459384,-0.425,-1.828,-9.551,-0.037885,0.00677,-0.449638,-0.00001678,0.0000107,0.00004267,-1.4,0.062,-135.653
5127,58339,465306339,-0.00441492762164821,0.0125923327760927,-0.930127390468249,0.366994521852953,-0.449,-1.225,-9.617,-0.050158,-0.010622,-0.450156,-0.00001739,0.00001033,0.00004391,-1.528,0.059,-136.936
5128,58339,492948339,-0.0045362941408176,0.0131601118106833,-0.93216451092049,0.361767270593903,-0.417,-1.545,-9.643,-0.048581,0.027938,-0.448748,-0.0000169,0.00001007,0.00004436,-1.594,0.061,-137.579
5129,58339,513817339,-0.00468197997521977,0.0137366394820775,-0.934174957774416,0.356520030385978,-0.57,-1.76,-9.751,-0.050891,0.022094,-0.450597,-0.00001738,0.00001108,0.00004263,-1.662,0.06,-138.223
5130,58339,538832339,-0.00469787564748653,0.0143335614132793,-0.936152138287628,0.351271480426628,-0.297,-1.612,-9.792,-0.045742,0.031968,-0.447729,-0.00001727,0.00001045,0.00004406,-1.727,0.073,-138.866
5131,58339,563284339,-0.00468004141969544,0.0148573925084543,-0.93810064235183,0.346012340703686,-0.252,-1.438,-9.674,-0.036193,0.0294,-0.448429,-0.00001727,0.00000944,0.00004421,-1.783,0.086,-139.509
5132,58339,618033339,-0.00431791254635512,0.0154786425730012,-0.941909264544373,0.335482793330473,-0.321,-0.882,-9.616,-0.008802,0.00091,-0.448891,-0.00001751,0.00001045,0.00004404,-1.837,0.129,-140.793
5133,58339,640474339,-0.00395509391335654,0.0155343949799713,-0.943784739485636,0.330171781530119,-0.471,-0.808,-9.541,0.003954,0.039321,-0.450503,-0.00001777,0.00000906,0.00004461,-1.83,0.16,-141.439
5134,58339,665629339,-0.00357373789355278,0.0154819762825575,-0.945643289079216,0.324817343482913,-0.418,-1.008,-9.836,0.009887,0.042515,-0.452294,-0.00001765,0.00000868,0.00004448,-1.811,0.189,-142.089
5135,58339,688427339,-0.0032373760712751,0.0154200363255099,-0.947468774681841,0.319459955047238,-0.318,-1.546,-9.872,0.00928,0.020516,-0.454303,-0.00001777,0.00000919,0.00004278,-1.793,0.213,-142.738
5136,58339,713463339,-0.0029262258456389,0.0153742323653028,-0.949271804131579,0.314067050265154,-0.158,-1.475,-9.732,0.007658,0.015778,-0.454863,-0.00001764,0.00000894,0.00004462,-1.778,0.235,-143.39
5137,58339,763272339,-0.0023375001922556,0.0152269211282438,-0.952773211488647,0.303291748050314,-0.296,-1.597,-9.688,0.005129,0.029955,-0.44771,-0.00001789,0.00000843,0.00004362,-1.744,0.274,-144.689
5138,58339,788249339,-0.00212435180085749,0.015297990973707,-0.954451015576182,0.297967645000577,-0.446,-1.815,-9.697,-0.006283,0.024165,-0.444305,-0.00001801,0.00000919,0.00004319,-1.746,0.29,-145.329
5139,58339,814754339,-0.00185996836903106,0.0155561861811513,-0.956075310094001,0.292702147272314,-0.308,-1.595,-9.781,-0.01662,0.037043,-0.438091,-0.00001826,0.00000856,0.00004332,-1.767,0.318,-145.961
5140,58339,838341339,-0.00165004207380781,0.0157858815805045,-0.957648450470506,0.287502223670216,-0.402,-1.186,-9.721,-0.00517,0.019664,-0.433034,-0.00001888,0.00000755,0.00004471,-1.787,0.339,-146.584
5141,58339,864270339,-0.00145634133763974,0.0158265449088228,-0.959179279804427,0.282351746479489,-0.587,-0.836,-9.807,0.009668,0.035784,-0.429806,-0.00001887,0.00000856,0.00004301,-1.787,0.352,-147.2
5142,58339,892475339,-0.00128520509862208,0.0157228557230746,-0.960675235523712,0.277225958213198,-0.103,-1.032,-9.641,0.009658,0.021952,-0.425586,-0.00001863,0.00000831,0.00004345,-1.772,0.358,-147.812
5143,58339,940963339,-0.00113159332862753,0.0156865966452774,-0.963568435471226,0.266999101769577,-0.24,-1.658,-9.329,-0.009102,0.027884,-0.424659,-0.00001924,0.00000755,0.00004384,-1.767,0.355,-149.03
5144,58339,963273339,-0.00110433376045867,0.0159304220083873,-0.964960728475062,0.261907988809921,-0.251,-1.546,-9.34,-0.022324,0.012794,-0.422187,-0.00001924,0.00000755,0.00004286,-1.795,0.356,-149.635
5145,58339,988240339,-0.00107481188288263,0.0161743704106706,-0.966321581188364,0.256826471086714,0.091,-1.362,-9.431,-0.016053,0.014562,-0.419863,-0.00001936,0.00000857,0.00004383,-1.823,0.357,-150.238
5146,58340,13333340,-0.000991483248895736,0.0163236708761891,-0.967650553807072,0.25176369962121,-0.063,-1.585,-9.381,-0.005858,0.002334,-0.420018,-0.00001925,0.00000692,0.00004442,-1.839,0.361,-150.838
5147,58340,38328340,-0.000805112547891528,0.0163904155910552,-0.968947683150411,0.246720678881987,-0.31,-1.589,-9.287,0.006097,0.020045,-0.418058,-0.00001937,0.00000692,0.0000454,-1.843,0.374,-151.435
5148,58340,89837340,-0.00020607374272822,0.0163317668759761,-0.971451160042439,0.236676730112025,-0.449,-1.276,-9.36,0.010654,0.03109,-0.415627,-0.00001997,0.00000769,0.00004507,-1.824,0.42,-152.622
5149,58340,113973340,9.46949973195835E-05,0.0163661507163439,-0.972661606341999,0.231649605421183,-0.408,-1.245,-9.327,-0.001331,0.014611,-0.415473,-0.0000201,0.00000668,0.0000448,-1.822,0.445,-153.215
5150,58340,139100340,0.000452664290578229,0.0165006258193284,-0.973845935240416,0.226608955821103,-0.405,-1.386,-9.615,-0.003401,0.036784,-0.415397,-0.00002017,0.00000684,0.00004364,-1.83,0.479,-153.809
5151,58340,171180340,0.000744196902395942,0.0167327797998803,-0.975000561386958,0.221570227120558,-0.375,-1.62,-9.82,-0.016981,0.035027,-0.414009,-0.00002053,0.0000076,0.00004417,-1.851,0.508,-154.402
5152,58340,188163340,0.000957870880124945,0.0170428252895634,-0.976129753471428,0.216516348060222,-0.201,-1.488,-9.638,-0.029271,-0.000578,-0.413688,-0.00002079,0.00000621,0.00004488,-1.883,0.53,-154.996
5153,58340,214650340,0.00118321126072984,0.01739738030173,-0.977239092926942,0.211423003538114,-0.233,-1.766,-9.947,-0.028378,0.01293,-0.41934,-0.00002091,0.00000596,0.00004474,-1.92,0.554,-155.594
5154,58340,266517340,0.00157443426471498,0.0180953099671032,-0.979372672542309,0.201244252567062,-0.278,-1.432,-9.902,-0.019261,0.027596,-0.415456,-0.00002103,0.00000609,0.00004487,-1.995,0.594,-156.787
5155,58340,290000340,0.00171097103141759,0.0183623870008024,-0.980397091594571,0.196166862937321,-0.33,-1.346,-9.61,-0.013425,0.032997,-0.416106,-0.00002115,0.00000621,0.00004444,-2.025,0.605,-157.381
5156,58340,314280340,0.00181138129820734,0.0186475232376382,-0.981398252383016,0.191066634958742,-0.227,-1.536,-9.444,-0.023905,0.016177,-0.416482,-0.0000214,0.00000609,0.0000433,-2.058,0.612,-157.977
5157,58340,340350340,0.00189516303852687,0.0190349921146988,-0.982369178590182,0.18597009003682,-0.329,-1.83,-9.391,-0.039303,0.006984,-0.414635,-0.00002202,0.00000546,0.00004299,-2.103,0.619,-158.572
5158,58340,363267340,0.00197774081324005,0.0195454015632122,-0.983307783562987,0.180886341671929,-0.206,-1.755,-9.745,-0.041372,0.022,-0.412767,-0.00002177,0.00000609,0.00004342,-2.162,0.628,-159.165
5159,58340,388255340,0.00204676266505737,0.0200609884066359,-0.984218245070047,0.175806181853709,-0.145,-1.485,-9.893,-0.032886,0.029113,-0.413702,-0.00002191,0.00000394,0.00004485,-2.222,0.635,-159.757
5160,58340,440316340,0.00218660165896391,0.0208060864534889,-0.985963057955319,0.165647740362107,-0.066,-1.016,-9.788,-0.017337,0.03649,-0.412775,-0.0000219,0.00000432,0.00004357,-2.31,0.642,-160.939
5161,58340,463322340,0.0022518221306835,0.0209997890059393,-0.986801361858255,0.160552204573749,-0.216,-1.002,-9.523,-0.013201,-0.006094,-0.412012,-0.00002251,0.00000407,0.00004495,-2.334,0.641,-161.531
5162,58340,493000340,0.00243947288945958,0.0211592436596623,-0.987614760090112,0.155445878143882,-0.333,-0.933,-9.324,-0.009386,0.010892,-0.41341,-0.00002277,0.00000306,0.00004397,-2.352,0.653,-162.124
5163,58340,516647340,0.0027096448070926,0.0212501627799741,-0.988402747368211,0.15033661364357,-0.274,-1.013,-9.377,0.000055,0.025865,-0.415977,-0.00002265,0.0000028,0.00004397,-2.361,0.673,-162.717
5164,58340,563346340,0.00330906030954982,0.0212832044662216,-0.989907027674119,0.140071952541929,-0.194,-0.994,-9.615,0.002344,0.053627,-0.415571,-0.00002314,0.00000205,0.00004495,-2.362,0.717,-163.907
5165,58340,590985340,0.00358455713826564,0.0213496915461175,-0.990620454052979,0.134916483918305,-0.013,-1.056,-9.626,-0.003177,0.044728,-0.414926,-0.00002327,0.00000167,0.00004508,-2.369,0.737,-164.504
5166,58340,613956340,0.0038036125021642,0.0215121083700155,-0.991302884140886,0.129774240970118,-0.131,-1.51,-9.407,-0.015799,0.026634,-0.414964,-0.00002314,0.00000268,0.00004353,-2.388,0.752,-165.099
5167,58340,638902340,0.00401683406157804,0.021733414993691,-0.991957246073929,0.124628831649263,-0.214,-1.559,-9.639,-0.017068,0.011665,-0.414491,-0.00002314,0.0000023,0.00004522,-2.414,0.767,-165.694
5168,58340,663404340,0.0041941630552255,0.0219046049614684,-0.992585145184864,0.119487768562688,-0.343,-1.451,-9.623,-0.006642,-0.008772,-0.416024,-0.00002303,0.00000128,0.00004482,-2.435,0.777,-166.288
5169,58340,713339340,0.00460800584242102,0.0219070723208934,-0.99376344657706,0.109238540413929,-0.409,-1.283,-9.974,0.009215,0.027796,-0.413401,-0.00002363,0.00000167,0.00004464,-2.438,0.799,-167.471
5170,58340,738677340,0.00473058471750334,0.0217961213661495,-0.994318250660171,0.104085383535439,-0.506,-1.19,-9.962,0.015223,0.016009,-0.415678,-0.00002364,0.00000065,0.00004423,-2.428,0.799,-168.065
5171,58340,765728340,0.00481568253877572,0.0216984106834318,-0.994846261371901,0.0989287845364031,-0.232,-1.302,-9.523,0.0086,0.00365,-0.415158,-0.00002377,0.00000002,0.00004479,-2.42,0.795,-168.659
5172,58340,789055340,0.00480768221316125,0.0216529658670053,-0.995348606605702,0.09375066180559,-0.288,-1.079,-9.575,0.001903,-0.003934,-0.417012,-0.00002352,0.0000009,0.00004353,-2.419,0.781,-169.255
5173,58340,814053340,0.00476380798284258,0.0216137997765906,-0.995824093647558,0.0885693192010622,-0.086,-1.288,-9.823,-0.0023,-0.003454,-0.414795,-0.00002377,-0.0000001,0.00004536,-2.419,0.763,-169.851
5174,58340,838403340,0.00464303061932518,0.021543187161787,-0.996271609213525,0.0834099156496016,-0.324,-1.265,-9.738,0.005764,-0.013392,-0.414105,-0.00002376,0.00000078,0.00004493,-2.416,0.736,-170.444
5175,58340,865462340,0.00459440155004437,0.0214278616572729,-0.996689497154789,0.0782929401704117,-0.175,-1.419,-9.846,0.013976,0.014765,-0.411616,-0.00002364,0.00000078,0.00004338,-2.407,0.717,-171.032
5176,58340,938409340,0.00415786798099133,0.021080539247855,-0.99777156187638,0.0631682935470159,-0.123,-1.326,-9.626,0.011001,-0.011216,-0.403322,-0.00002378,-0.00000087,0.00004438,-2.381,0.628,-172.768
5177,58340,966672340,0.00406249187271742,0.0209079538352666,-0.998079764430957,0.0581647441295244,-0.293,-1.229,-9.58,0.01435,-0.024359,-0.404008,-0.00002402,-0.00000049,0.00004394,-2.365,0.604,-173.342
5178,58340,988464340,0.00404344285537962,0.0207497261252736,-0.998362142863367,0.0531613688016771,-0.171,-1.347,-9.285,0.017681,0.008861,-0.404109,-0.00002376,-0.00000036,0.00004359,-2.35,0.589,-173.916
5179,58341,17648341,0.00400206207767216,0.0206697409313502,-0.998618727848596,0.0481391908844452,-0.245,-1.473,-9.292,0.005171,-0.000814,-0.406176,-0.00002425,-0.00000098,0.0000447,-2.344,0.572,-174.492
5180,58341,39162341,0.00404281481689209,0.0206990060438566,-0.998847735455024,0.0431092585591984,-0.245,-1.421,-9.31,-0.002561,0.008727,-0.405968,-0.00002352,-0.00000137,0.00004404,-2.35,0.565,-175.069
5181,58341,92504341,0.00425635743136029,0.0210413812877215,-0.999223974205591,0.03302412856846,-0.317,-1.645,-9.478,-0.023295,0.01985,-0.401141,-0.00002377,-0.0000015,0.00004361,-2.394,0.567,-176.226
5182,58341,114091341,0.00437029608199126,0.0213689386514236,-0.999370585438688,0.0279768106295542,-0.362,-1.551,-9.383,-0.031555,0.008304,-0.402892,-0.00002402,-0.00000289,0.00004446,-2.434,0.569,-176.805
5183,58341,143829341,0.00452349865381324,0.0216877829641509,-0.999492376882561,0.0228946846162448,-0.293,-1.431,-9.545,-0.024674,0.023634,-0.406939,-0.00002378,-0.00000327,0.00004504,-2.473,0.575,-177.388
5184,58341,165183341,0.00466532330236068,0.0218743755057286,-0.999591482983494,0.0177936393573241,-0.281,-1.216,-9.533,-0.007084,0.020672,-0.40913,-0.0000239,-0.00000226,0.00004305,-2.497,0.579,-177.973
5185,58341,189713341,0.00476795685960187,0.0218850182770834,-0.999668688891104,0.0126816802174489,-0.071,-1.159,-9.341,0.002827,0.015651,-0.40987,-0.00002353,-0.00000251,0.00004504,-2.501,0.578,-178.559
5186,58341,239572341,0.00477513551809381,0.0214418529443936,-0.999755775554717,0.00241542296103286,-0.25,-1.201,-9.576,0.024166,-0.014629,-0.411575,-0.00002379,-0.00000391,0.00004321,-2.456,0.553,-179.735
5187,58341,265376341,-0.00477054492064432,-0.0210684593764111,0.999762980889624,0.00270997478928815,-0.156,-1.034,-9.545,0.035193,0.021827,-0.409902,-0.00002415,-0.00000301,0.00004459,-2.416,0.54,179.678
5188,58341,288265341,-0.00467385555962075,-0.0206179843387885,0.99974598636338,0.00781130887398134,-0.279,-1,-9.891,0.038827,0.014448,-0.404695,-0.00002367,-0.00000466,0.00004492,-2.367,0.517,179.094
5189,58341,317938341,-0.00462350340280559,-0.0200899670576409,0.999704446558978,0.012885494562316,-0.221,-0.925,-9.754,0.043528,0.00022,-0.404606,-0.00002379,-0.00000378,0.00004462,-2.309,0.5,178.513
5190,58341,338322341,-0.0045937456811775,-0.01956260282287,0.999637089316731,0.0179413414711566,-0.323,-1.054,-9.646,0.041247,0.01518,-0.404085,-0.00002367,-0.00000391,0.00004392,-2.251,0.486,177.934
5191,58341,389898341,-0.00450401679253895,-0.0186945722915429,0.99942493755454,0.0279288559320553,-0.308,-1.554,-9.973,0.034255,-0.002669,-0.400626,-0.00002366,-0.00000365,0.00004477,-2.156,0.456,176.79
5192,58341,413196341,-0.00452525233908417,-0.0183601030502127,0.999280245130379,0.0328849570384901,-0.389,-1.592,-9.87,0.024399,-0.002525,-0.397268,-0.00002356,-0.00000517,0.00004394,-2.12,0.449,176.222
5193,58341,442508341,-0.00457160788072308,-0.018094764669945,0.999110521065592,0.0378133123247076,-0.343,-1.561,-9.768,0.016194,0.019249,-0.394087,-0.00002342,-0.00000403,0.00004351,-2.092,0.445,175.657
5194,58341,467848341,-0.00463597086993494,-0.0178895708084918,0.998914166712367,0.0427663252070834,-0.444,-1.651,-9.614,0.008118,0.005732,-0.394664,-0.00002355,-0.00000429,0.00004351,-2.071,0.443,175.089
5195,58341,488255341,-0.00482640982796857,-0.0178003115904869,0.998690268447672,0.0477242326640289,-0.255,-1.816,-9.588,0.000596,0.026225,-0.39942,-0.00002368,-0.0000058,0.00004479,-2.064,0.455,174.52
5196,58341,514519341,-0.00507601914280539,-0.0178461575681884,0.998438180918078,0.0526967510830837,-0.194,-1.647,-9.63,-0.004554,0.034102,-0.401128,-0.00002343,-0.00000467,0.00004352,-2.073,0.473,173.949
5197,58341,538244341,-0.00528849769169092,-0.0179882028378019,0.998158716954342,0.0576856318236375,-0.382,-1.541,-9.299,-0.014306,0.0032,-0.402248,-0.00002331,-0.00000505,0.00004325,-2.093,0.486,173.376
5198,58341,567097341,-0.00561838441186197,-0.0181561205556536,0.99785164232245,0.062696801811241,-0.332,-1.579,-9.504,-0.014526,0.046869,-0.403511,-0.00002355,-0.00000479,0.00004493,-2.117,0.512,172.8
5199,58341,614042341,-0.00608312476937214,-0.0184891589207263,0.997161344658969,0.0727351312184167,-0.311,-1.369,-9.524,-0.01496,0.01496,-0.402199,-0.00002357,-0.00000669,0.00004424,-2.164,0.541,171.646
5200,58341,639869341,-0.00630295790766143,-0.0186233691383545,0.996778176578266,0.0777605911812545,-0.306,-1.285,-9.468,-0.017384,0.010769,-0.401679,-0.00002368,-0.00000581,0.0000431,-2.184,0.554,171.068
5201,58341,665584341,-0.0065139922366564,-0.0187392179452377,0.996370720411948,0.0827755828835819,-0.391,-1.135,-9.678,-0.011646,0.030499,-0.398956,-0.0000237,-0.00000758,0.00004481,-2.202,0.566,170.491
5202,58341,714111341,-0.0069191828661009,-0.0188364358580361,0.99548253150269,0.0928000165173807,-0.158,-1.078,-9.686,-0.005315,0.049243,-0.39995,-0.00002308,-0.00000695,0.00004329,-2.223,0.589,169.337
5203,58341,738791341,-0.00701261106934114,-0.0188804821894848,0.995002895378175,0.0977936034070334,-0.148,-0.857,-9.584,-0.007465,0.005153,-0.400225,-0.00002345,-0.0000072,0.0000451,-2.232,0.588,168.762
5204,58341,764305341,-0.00716993023911133,-0.018943870574291,0.994498415212374,0.102774627258416,-0.19,-0.813,-9.7,-0.006037,0.026016,-0.397998,-0.00002358,-0.00000834,0.00004511,-2.244,0.594,168.188
5205,58341,789994341,-0.00727490939454807,-0.0190031959811683,0.993970253733025,0.107745482177717,-0.214,-0.792,-9.73,-0.005343,0.026259,-0.399842,-0.00002333,-0.00000746,0.00004398,-2.255,0.594,167.615
5206,58341,817919341,-0.00735447023626331,-0.0189858905344577,0.993418782208347,0.112714554889073,-0.275,-1.122,-9.458,-0.000366,0.023344,-0.400823,-0.00002285,-0.00000759,0.00004443,-2.257,0.592,167.042
5207,58341,839772341,-0.00746762318000906,-0.0188853382676544,0.992846912858216,0.117654520654612,-0.226,-1.479,-9.481,0.007406,0.025381,-0.397713,-0.00002334,-0.00000847,0.00004498,-2.25,0.595,166.472
5208,58341,889522341,-0.00780264395969117,-0.0183865473834069,0.991636465822585,0.127507542025753,-0.291,-0.82,-9.302,0.022465,0.031621,-0.395244,-0.00002293,-0.00000807,0.00004324,-2.204,0.618,165.334
5209,58341,914505341,-0.00805576347038113,-0.0180442176542315,0.99099560639742,0.132428165377178,-0.179,-0.91,-9.287,0.022559,0.051204,-0.397021,-0.00002354,-0.00000857,0.00004532,-2.172,0.641,164.765
5210,58341,939111341,-0.00828796240569461,-0.0176932302347051,0.990324413579856,0.137389283245591,-0.356,-1.174,-9.323,0.018461,0.012471,-0.400926,-0.00002317,-0.0000082,0.00004463,-2.139,0.662,164.191
5211,58341,966296341,-0.00858923516757021,-0.0174090170392789,0.989620475712422,0.142388430764873,-0.136,-1.286,-9.558,0.014734,0.02933,-0.401345,-0.00002294,-0.00000934,0.00004353,-2.115,0.69,163.612
5212,58341,988459341,-0.00879632877604569,-0.0171625046703812,0.98889492586054,0.14735975923155,-0.272,-1.259,-9.795,0.018463,0.036151,-0.402711,-0.00002306,-0.00000858,0.00004267,-2.094,0.707,163.036
5213,58342,38324342,-0.0092122652517461,-0.0166538688629121,0.987356492514763,0.157368800941524,-0.515,-1.567,-9.808,0.016561,0.040266,-0.400915,-0.00002307,-0.00001022,0.00004523,-2.051,0.742,161.875
5214,58342,64256342,-0.00927685400850914,-0.0164333431904338,0.986548769506317,0.162374291674705,-0.473,-1.328,-9.865,0.018517,0.012518,-0.404711,-0.00002282,-0.00000934,0.00004368,-2.031,0.743,161.294
5215,58342,91747342,-0.00931538250048334,-0.0162254218257599,0.985712667480491,0.167393239122552,-0.357,-1.134,-9.81,0.012148,0.001866,-0.403527,-0.00002257,-0.00000934,0.00004355,-2.012,0.741,160.711
5216,58342,114077342,-0.00929067642316077,-0.0161259588335211,0.984855740170134,0.172374034695595,-0.341,-1.145,-9.693,-0.009218,-0.007734,-0.399274,-0.0000227,-0.00000972,0.00004468,-2.004,0.73,160.132
5217,58342,138927342,-0.00926533832672878,-0.0161245528166914,0.983969048427419,0.177367031995782,-0.396,-1.67,-9.735,-0.008893,-0.000884,-0.402734,-0.00002247,-0.00001111,0.00004386,-2.007,0.717,159.551
5218,58342,164101342,-0.00916356731857666,-0.0161914614908178,0.983061200362639,0.182330858469862,-0.322,-1.808,-9.815,-0.007625,-0.00575,-0.402015,-0.00002247,-0.00001162,0.00004358,-2.016,0.694,158.973
5219,58342,213133342,-0.00884530499374462,-0.0163263335442923,0.981184333062874,0.192178344161178,-0.272,-1.343,-9.616,0.007817,-0.003693,-0.402916,-0.00002247,-0.00001212,0.00004556,-2.031,0.635,157.825
5220,58342,238678342,-0.00864236980327938,-0.0162858911885518,0.980217624028404,0.197062144351694,-0.402,-1.257,-9.514,0.01057,-0.018769,-0.39807,-0.00002199,-0.00001225,0.00004545,-2.025,0.603,157.255
5221,58342,267563342,-0.00843167525060315,-0.0161247074564124,0.979228487227606,0.201941750175262,-0.362,-0.843,-9.49,0.016264,-0.018821,-0.396244,-0.00002198,-0.00001087,0.00004374,-2.005,0.573,156.685
5222,58342,290248342,-0.00822632716311082,-0.0159556811978706,0.978215111563372,0.206816196870498,-0.3,-0.888,-9.412,0.015213,-0.009792,-0.399015,-0.0000221,-0.00001112,0.00004501,-1.984,0.544,156.115
